annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,66016,LDVD,50.41115480872364,LUG
2014,66017,LUMP,54.62577962577962,LUD
2014,66021,LDVD,48.839962121212125,LUD
2014,66024,LDVG,56.27227369921597,LDVG
2014,66025,LDIV,53.83275261324042,LDIV
2014,66026,LDIV,68.85856079404466,LSOC
2014,66028,LUG,70.40033188135241,LUD
2014,66037,LUMP,66.31850244167119,LUD
2014,66038,LSOC,51.0958904109589,LUD
2014,66048,LDVG,57.125,LUG
2014,66049,LDVG,44.47809878844362,LDVG
2014,66050,LDVD,71.816091954023,LSOC
2014,66053,LDIV,54.25641025641026,LUG
2014,66056,LUG,100.0,NC
2014,66058,LDVG,50.88709677419355,LUD
2014,66059,LDIV,81.5426997245179,LUD
2014,66065,LDIV,52.44614455405677,LUG
2014,66069,LDIV,47.59269507470946,LUD
2014,66071,LCOM,52.49221183800623,LUD
2014,66084,LDIV,100.0,LSOC
2014,66088,LDVG,100.0,NC
2014,66093,LDIV,62.70653029110937,LUG
2014,66094,LDIV,100.0,LUD
2014,66096,LDIV,64.71663619744058,NC
2014,66101,LDVD,29.472025216706065,LUD
2014,66106,LDIV,34.26676492262343,LDVG
2014,66108,LDVG,26.703132769766285,NC
2014,66114,LDIV,26.942482341069628,LUD
2014,66115,LUD,25.134048257372655,LUG
2014,66121,LDIV,27.463863337713533,NC
2014,66124,LDIV,24.93837304847987,LDIV
2014,66129,LDIV,50.0,LUG
2014,66130,LDIV,29.697452229299365,LDIV
2014,66133,LUMP,31.51210868281158,LUG
2014,66136,LUD,27.556286364786235,LUD
2014,66138,LDIV,26.594533029612755,LUD
2014,66140,LDIV,50.0,LUD
2014,66141,LDVG,21.023529411764706,LSOC
2014,66144,LUMP,50.0,LUD
2014,66145,LDVG,26.283783783783782,LUD
2014,66148,LUD,31.023848684210524,LUG
2014,66149,LDIV,35.09758518028448,LDIV
2014,66150,LDIV,34.714285714285715,LDVG
2014,66160,LDIV,29.834605597964376,LDVG
2014,66161,LDIV,50.0,LDIV
2014,66164,LUD,30.857271095152605,LUD
2014,66167,LDIV,50.0,LDIV
2014,66168,LDVG,34.29775280898876,LUG
2014,66171,LUD,28.220159583129785,LUD
2014,66172,LUMP,26.284301212507977,LUD
2014,66174,LDIV,21.889400921658986,LUD
2014,66175,LUMP,23.634590377113135,LUG
2014,66176,LDIV,26.799524092801903,LUD
2014,66178,LDVG,50.0,LDVG
2014,66179,LDVG,27.821522309711288,LDVG
2014,66180,LDVD,20.49624322907566,LUD
2014,66182,LUD,39.96125396266291,LUD
2014,66186,LDIV,38.42247799593771,LUD
2014,66187,LDIV,26.47058823529412,NC
2014,66189,LUMP,21.69811320754717,LUD
2014,66190,LDVG,26.057846813069098,LSOC
2014,66195,LUMP,34.05608932744742,LUD
2014,66196,LDIV,50.0,LUG
2014,66208,LDVD,35.153583617747444,LUD
2014,66210,LSOC,50.0,LSOC
2014,66212,LUD,39.44357774310973,LUD
2014,66213,LUG,50.0,LUD
2014,66217,LDIV,27.62557077625571,LSOC
2014,66222,LDIV,27.183967112024664,LDIV
2014,66224,LDVD,25.280583613916946,LUD
2014,66225,LDVG,50.0,LUG
2014,66226,LDIV,50.0,LSOC
2014,66227,LUMP,33.45574023965984,LUD
2014,66228,LDIV,26.77376171352075,LUD
2014,66230,LDVG,26.872822299651567,LDIV
2014,67001,LUMP,100.0,LSOC
2014,67008,LDVD,66.95652173913044,LDVD
2014,67010,LDVD,100.0,LDVD
2014,67019,LDVD,77.97147385103011,LDVD
2014,67021,LDVD,51.10803324099723,LDVD
2014,67025,LDVD,100.0,LDVD
2014,67028,LDVD,52.69135802469136,LDVG
2014,67031,LDIV,100.0,LDVD
2014,67034,LDVD,100.0,LUD
2014,67043,LUMP,51.670891910578476,LSOC
2014,67045,LDVD,100.0,LDVD
2014,67046,LDVD,58.69565217391305,LDVD
2014,67049,LDVD,60.40353089533418,LSOC
2014,67052,LDVD,100.0,LDVD
2014,67055,LDVD,100.0,LDVG
2014,67061,LDVD,100.0,NC
2014,67065,LUDI,71.1864406779661,LSOC
2014,67066,LDVD,100.0,NC
2014,67067,LUMP,56.71987046032848,LDVD
2014,67073,LDVD,100.0,LDVD
2014,67080,LDVD,100.0,LDVD
2014,67082,LDVD,68.11023622047244,LDVD
2014,67084,LDVD,50.84444444444445,LDVD
2014,67087,LDVD,72.2291407222914,LDVD
2014,67089,LDVD,55.88020452885317,NC
2014,67095,LDVD,66.87422166874222,LDVD
2014,67097,LDVD,100.0,LUD
2014,67098,LDVD,58.60023724792408,LDVD
2014,67101,LDVD,50.0,LDVD
2014,67103,LDVD,50.0,NC
2014,67105,LDVD,50.0,LDVD
2014,67106,LDVD,25.524344569288388,LDVD
2014,67108,LUMP,34.77043673012318,LDVD
2014,67110,LDVD,50.0,NC
2014,67112,LDVD,27.923702313946215,LDVD
2014,67115,LDVD,50.0,LDVD
2014,67118,LUMP,29.666800481734246,LSOC
2014,67119,LDIV,25.03105590062112,LSOC
2014,67122,LDVD,50.0,LDVD
2014,67124,LDIV,50.0,LSOC
2014,67125,LDVD,50.0,LDVD
2014,67127,LDVD,50.0,LDVD
2014,67128,LDVD,31.565906838453916,LDVD
2014,67130,LDVG,31.513676402410756,LDVG
2014,67131,LDVD,32.68282662284306,LSOC
2014,67137,LDVD,33.479982402111744,LSOC
2014,67150,LDVD,50.0,LUD
2014,67151,LDVD,50.0,LDVD
2014,67152,LUMP,39.08826382153249,LSOC
2014,67154,LDVD,26.760969976905315,LDVG
2014,67155,LDVD,50.0,LDVD
2014,67156,LDVD,30.48696844993141,LDVD
2014,67160,LDVD,26.151012891344383,NC
2014,67167,LDVD,25.581395348837212,LDVD
2014,67168,LDVD,50.0,LDVD
2014,67169,LDVD,50.0,LDVD
2014,67172,LDVD,50.0,LDVD
2014,67173,LDVD,26.235465116279073,LUD
2014,67174,LUMP,50.0,LUMP
2014,67176,LDVD,31.91727221911683,LUMP
2014,67180,LDVD,27.35808424498234,LDVD
2014,67182,LDVD,50.0,LSOC
2014,67184,LDVD,30.92841163310962,LDVG
2014,67191,LDVD,28.607172643869895,LDVD
2014,67194,LDVD,26.54659357870008,LDVD
2014,67196,LDVD,26.20253164556962,LDVD
2014,67197,LDVD,30.083234244946492,LDVG
2014,67202,LUMP,50.0,LDVD
2014,67204,LDVD,39.39756415832971,LSOC
2014,67205,LDVD,50.0,LDVD
2014,67206,LDVD,28.129829984544045,LDVG
2014,67212,LDIV,32.508250825082506,LSOC
2014,67216,LDVD,50.0,LDVG
2014,67218,LSOC,29.525068997240112,LSOC
2014,67222,LDVD,29.413252402630246,NC
2014,67223,LDVD,50.0,LDVD
2014,67226,LDVD,25.917636526410025,LUD
2014,67230,LDVD,26.617375231053604,LDVD
2014,67233,LDVD,50.0,LDVG
2014,67234,LDVD,29.375696767001113,LDVD
2014,67237,LDIV,26.365054602184085,LDVD
2014,67239,LUMP,28.363636363636363,LDVD
2014,67246,LDVD,50.0,LDVG
2014,67248,LDVD,50.0,LDVD
2014,67252,LDVD,50.0,LDVD
2014,67256,LUMP,50.0,LSOC
2014,67261,LUMP,50.0,LDVD
2014,67263,LDVG,50.0,NC
2014,67267,LUMP,32.2399420079739,LSOC
2014,67268,LDVD,31.49696048632219,LSOC
2014,67276,LDVD,50.0,NC
2014,67281,LDVD,50.0,LDVD
2014,67282,LDVD,30.77116935483871,LDVD
2014,67283,LDVG,50.0,NC
2014,67285,LDVD,50.0,LDVG
2014,67286,LDVD,32.93991416309013,LDVD
2014,67291,LDVD,29.215686274509807,LUMP
2014,67296,LDVD,50.0,LSOC
2014,67300,LUMP,41.67788849986534,LDVD
2014,67301,LDVD,50.0,LDVD
2014,67302,LDVD,33.61344537815126,NC
2014,67305,LDVD,27.070619006102874,LDVD
2014,67309,LDVG,23.1805388017692,LSOC
2014,67310,LDVD,50.0,LDVD
2014,67311,LDVG,50.0,LDVD
2014,67313,LDVD,22.937219730941706,LDVD
2014,67322,LDVD,26.963746223564954,NC
2014,67324,LDVD,34.56989247311828,LUMP
2014,67325,LDVD,50.0,LDVD
2014,67326,LDVD,50.0,LSOC
2014,67329,LDVD,33.308270676691734,LDVD
2014,67331,LDVD,33.05489260143198,LDVD
2014,67336,LDVD,50.0,LDVG
2014,67338,LUMP,50.0,LDVG
2014,67339,LDVD,32.81807372175981,LDVG
2014,67340,LDVD,33.24360699865411,LUMP
2014,67342,LDVD,25.995575221238937,LDVD
2014,67343,LDVD,29.350104821802937,LSOC
2014,67345,LDIV,25.549968573224387,LDVD
2014,67347,LDVD,50.0,NC
2014,67348,LDVD,34.28989421562007,LDVD
2014,67350,LUMP,34.62151394422311,LSOC
2014,67351,LDVD,29.562737642585553,NC
2014,67355,LDVD,31.77710843373494,LDVD
2014,67356,LDVD,50.0,LDVD
2014,67359,LDVD,50.0,LDVD
2014,67365,LSOC,31.010928961748636,LSOC
2014,67367,LDVD,50.0,NC
2014,67368,LDVD,50.0,LDVD
2014,67372,LDVD,25.43352601156069,LDVD
2014,67375,LDVD,50.0,LUD
2014,67378,LDVG,19.57708049113233,LSOC
2014,67388,LDVD,36.26397248495271,LUMP
2014,67389,LUMP,40.43767840152236,LSOC
2014,67397,LUDI,50.0,LDVG
2014,67400,LDIV,50.0,NC
2014,67405,LDVD,50.0,LDVD
2014,67407,LDVD,50.0,LDVD
2014,67408,LDVD,28.43971631205674,LDVD
2014,67411,LDVD,31.029126213592235,LDVD
2014,67414,LDVD,50.0,NC
2014,67418,LDVD,50.0,LDVD
2014,67420,LDVD,37.061118335500645,NC
2014,67433,LDVD,50.0,LDVG
2014,67434,LDVD,29.68881412952061,LDVD
2014,67437,LDVD,26.257613354387548,NC
2014,67442,LDVD,31.765557163531117,LDVD
2014,67445,LDVD,23.00539892021596,LDVD
2014,67447,LUD,27.745098039215687,LSOC
2014,67448,LDVD,50.0,NC
2014,67449,LUDI,28.063241106719367,LDVD
2014,67451,LDVG,32.36536430834213,NC
2014,67452,LDVD,50.0,LUD
2014,67458,LDIV,25.964058405091727,LDVD
2014,67460,LDVD,37.06256627783669,LDVD
2014,67462,LDVD,25.698881789137378,LDVD
2014,67463,LDVD,20.64676616915423,LDVD
2014,67465,LDVD,31.869078380706288,LDVD
2014,67471,LDVD,30.166163141993955,LSOC
2014,67472,LUMP,35.57513914656772,LDVD
2014,67474,LDVG,37.64900662251656,LDVG
2014,67478,LDVD,50.0,NC
2014,67480,LUDI,50.0,LDVD
2014,67481,LDVD,50.0,LDVD
2014,67482,LUG,23.48230315465504,LSOC
2014,67485,LMDM,27.73302646720368,LUD
2014,67486,LDVD,50.0,LDVD
2014,67487,LDVD,50.0,LDVG
2014,67495,LUD,50.0,LUD
2014,67500,LDVD,25.247524752475247,NC
2014,67504,LDVD,27.93522267206478,LDVD
2014,67506,LDVD,22.273738872403563,LSOC
2014,67507,LDVD,32.484848484848484,NC
2014,67519,LDVD,21.525370312007563,LSOC
2014,67520,LUMP,27.779864763335837,LDVD
2014,67523,LDVD,50.0,LDVD
2014,67525,LDVD,50.0,LDVD
2014,67526,LDVD,50.0,LDVG
2014,67529,LDVD,50.0,LDVD
2014,67532,LDVD,29.422066549912433,LUD
2014,67535,LDVD,32.407407407407405,NC
2014,67538,LDVD,26.01123595505618,NC
2014,67539,LDVD,50.0,LDVD
2014,67543,LDVD,50.0,NC
2014,67544,LDVG,19.581382539245386,NC
