id_election,rang1_Prénom,rang2_Prénom,rang1_Nom,rang2_Nom,rang1_Nuance,rang2_Nuance,rang1_voix_pct,rang2_voix_pct,election,tour,annee,dep_x,Prénom Président,Nom Président,dep_y,Nuance_interco,insee,dept,Code INSEE,Code Postal
2014_muni_t1,Sylvie,Valérie,MONCHECOURT,JACQUENET,LDVD,LDVD,50.4720406681191,49.5279593318809,2014_muni,t1,2014,77,Patrick,septiers,77,LDVD,77312,77,77312,77690
2014_muni_t1,Patrick,Arnaud,SEPTIERS,LABOUZE,LDVD,LDVD,59.68688845401174,40.31311154598826,2014_muni,t1,2014,77,Patrick,septiers,77,LDVD,77316,77,77316,77250
2014_muni_t1,Sylvain,Anne-Marie,CLERIN,ABIVEN,LDVD,LDVD,51.1328842620943,48.8671157379057,2014_muni,t1,2014,77,Gilbert,leconte,77,NC,77317,77,77317,77720
2014_muni_t1,Grégory,Alain,CAILLAU,BUISSON,LDVD,LDVG,78.51985559566786,21.48014440433213,2014_muni,t1,2014,77,Isabelle,perigault,77,NC,77318,77,77318,77163
2014_muni_t1,Bernard,Anthony,RIGAULT,GRATACOS,LDVD,LDVG,67.81778104335048,32.18221895664952,2014_muni,t1,2014,77,Patrick,renaud,95,LDVD,77322,95,77322,77230
2014_muni_t1,René,Josette,RETHORE,BLESSON,LUG,LFN,60.88541666666667,21.875,2014_muni,t1,2014,77,Michel,bisson,91,,77326,91,77326,77176
2014_muni_t1,Régis,,SARAZIN,,LDVD,,100.0,,2014_muni,t1,2014,77,Jean-François,cope,77,LUMP,77330,77,77330,77100
2014_muni_t1,Valérie,Jean-Marc,LACROUTE,CHAMPNIERS,LUMP,LDVG,66.88022284122562,14.122562674094707,2014_muni,t1,2014,77,Vincent,mevel,77,NC,77333,77,77333,77140
2014_muni_t1,Michel,Sylvaine,BACHMANN,HAMELIN,LDVG,LDVD,63.801337153772685,36.198662846227315,2014_muni,t1,2014,77,Jean-François,cope,77,LUMP,77335,77,77335,77124
2014_muni_t1,Daniel,Marcus,VACHEZ,DRAME,LUG,LUMP,63.6993899057127,36.3006100942873,2014_muni,t1,2014,77,Paul,miguel,77,LUG,77337,77,77337,77186
2014_muni_t1,Christian,,BOURNERY,,LDVD,,100.0,,2014_muni,t1,2014,77,Pascal,gouhoury,77,LDVD,77339,77,77339,77123
2014_muni_t1,Jean-Louis,Chantal,CHAUVET,NAVARRO,LDVD,LDVD,74.3139407244786,25.686059275521405,2014_muni,t1,2014,77,Jean-Louis,durand,77,NC,77344,77,77344,77178
2014_muni_t1,Bernard,Cédric,CORNEILLE,NADOTTI,LDVG,LDVD,67.53054424287302,32.469455757126994,2014_muni,t1,2014,77,Patrick,renaud,95,LDVD,77349,95,77349,77280
2014_muni_t1,Jean-François,Dominique,ONETO,LEBRETON,LUD,LDVD,61.4103564923237,20.673952641165755,2014_muni,t1,2014,77,Jean-François,oneto,77,LUD,77350,77,77350,77330
2014_muni_t1,Alain,Gérard,CHAMBRON,POIRIER,LUMP,LDVD,51.97685631629702,48.02314368370299,2014_muni,t1,2014,77,Pascal,gouhoury,77,LDVD,77359,77,77359,77930
2014_muni_t1,Sylvie,Jean-Paul,FASSIER,PASCO-LABARRE,LDVD,LDVG,50.12987012987013,49.87012987012987,2014_muni,t1,2014,77,Jean-Louis,durand,77,NC,77363,77,77363,77181
2014_muni_t1,Roland,Christophe,HARLE,PRUDHOMME,LDVD,LUC,51.92307692307693,33.69230769230769,2014_muni,t1,2014,77,Jean-Paul,michel,77,LUD,77372,77,77372,77400
2014_muni_t1,Tony,,SALVAGGIO,,LSOC,,100.0,,2014_muni,t1,2014,77,Jean-Paul,michel,77,LUD,77374,77,77374,77135
2014_muni_t1,Dominique,Christian,RODRIGUEZ,MORESTIN,LDVD,LDVD,81.91268191268192,18.08731808731809,2014_muni,t1,2014,77,Isabelle,perigault,77,NC,77377,77,77377,77220
2014_muni_t1,Eric,Alain,BONNOMET,SAURET,LDVD,LDVD,53.280632411067195,46.71936758893281,2014_muni,t1,2014,77,Louis,vogel,77,LUD,77378,77,77378,77310
2014_muni_t1,Christian,Joëlle,JACOB,SIORAT,LUMP,LDVG,73.35930476475878,26.640695235241235,2014_muni,t1,2014,77,Olivier,lavenka,77,LUMP,77379,77,77379,77160
2014_muni_t1,Jean-Jacques,Florent,JEGO,SMAGUINE,LDVG,LDVD,57.83302063789869,42.166979362101316,2014_muni,t1,2014,77,Jean-François,cope,77,LUMP,77382,77,77382,77860
2014_muni_t1,Alain,,AUZET,,LDVD,,100.0,,2014_muni,t1,2014,77,Michel,bisson,91,,77384,91,77384,77550
2014_muni_t1,Christian,,LANTENOIS,,LDVD,,100.0,,2014_muni,t1,2014,77,José,dervin,77,NC,77385,77,77385,77510
2014_muni_t1,Pierre,Jérôme,YVROUD,AGISSON,LDVD,LDVD,64.33518005540166,35.664819944598335,2014_muni,t1,2014,77,Louis,vogel,77,LUD,77389,77,77389,77000
2014_muni_t1,Patrick,Francis,PERCIK,LEMAIRE,LUMP,LDVD,55.81210191082803,29.538216560509557,2014_muni,t1,2014,77,Isabelle,perigault,77,NC,77393,77,77393,77540
2014_muni_t1,Alain,Olivier,BALDUCCI,CARVALHO AZEVEDO,LDVD,LDVD,73.59781121751026,26.402188782489738,2014_muni,t1,2014,77,Olivier,lavenka,77,LUMP,77404,77,77404,77650
2014_muni_t1,Jérome,Lionel,GUYARD,WALKER,LDVD,LDVG,53.27242215178072,46.72757784821928,2014_muni,t1,2014,77,Louis,vogel,77,LUD,77407,77,77407,77310
2014_muni_t1,Marie-Claude,Jean-Claude,DE SAINT LOUP,MARTINEZ,LDVG,LDVG,63.436482084690546,36.56351791530945,2014_muni,t1,2014,77,Jean-Marie,albouy,77,LUDI,77409,77,77409,77130
2014_muni_t1,Yves,Joël,BRUMENT,SURIER,LDVG,LDVD,50.68681318681318,35.85164835164835,2014_muni,t1,2014,77,Patrick,septiers,77,LDVD,77419,77,77419,77670
2014_muni_t1,Daniel,Isabelle Flora,DOMETZ,DEROCK,LDVD,LDVD,86.71369782480893,13.286302175191064,2014_muni,t1,2014,77,Patrick,renaud,95,LDVD,77420,95,77420,77230
2014_muni_t1,Jean-Benoit,Nathalie,PINTURIER,MOINE,LDVG,LSOC,67.0343657191345,32.96563428086551,2014_muni,t1,2014,77,Jean-Louis,durand,77,NC,77430,77,77430,77178
2014_muni_t1,Bernard,Jacques,RODIER,NAVE,LDVD,LUC,73.16543638732088,26.834563612679112,2014_muni,t1,2014,77,Vincent,mevel,77,NC,77431,77,77431,77140
2014_muni_t1,Stéphane,Joël,DEVAUCHELLE,BARBERY,LDVD,LDVD,73.65883062085594,26.341169379144063,2014_muni,t1,2014,77,Jean-François,cope,77,LUMP,77437,77,77437,77165
2014_muni_t1,Sinclair,Philippe,VOURIOT,DERE,LDVD,LDVG,76.23762376237624,23.762376237623762,2014_muni,t1,2014,77,Jean-Paul,michel,77,LUD,77438,77,77438,77400
2014_muni_t1,Georges,,BENARD,,LDVD,,100.0,,2014_muni,t1,2014,77,Jean-Marie,albouy,77,LUDI,77439,77,77439,77148
2014_muni_t1,Didier,Jean-Claude,MAUS,BOILLEY,LDIV,LDVD,52.29540918163673,47.70459081836327,2014_muni,t1,2014,77,Pascal,gouhoury,77,LDVD,77441,77,77441,77920
2014_muni_t1,Pascal,Marcel,GOUHOURY,AMAR,LDVD,LUD,56.776859504132226,24.793388429752067,2014_muni,t1,2014,77,Pascal,gouhoury,77,LDVD,77442,77,77442,77210
2014_muni_t1,Vincent,,PAUL-PETIT,,LDVD,,100.0,,2014_muni,t1,2014,77,Louis,vogel,77,LUD,77447,77,77447,77240
2014_muni_t1,Dominique,Yves,STABILE,RALLIERE,LSOC,LDVD,53.97030342156229,46.0296965784377,2014_muni,t1,2014,77,Jean,laviolette,77,LSOC,77450,77,77450,77170
2014_muni_t1,Maryline,,LAPORTE,,LDVD,,100.0,,2014_muni,t1,2014,77,Christian,poteau,77,NC,77453,77,77453,77115
2014_muni_t1,Serge,Patrice,BARBERI,BELLIARD,LDVG,LDVD,64.14201183431952,35.857988165680474,2014_muni,t1,2014,77,Christian,poteau,77,NC,77455,77,77455,77111
2014_muni_t1,Gilles,Sophie,GROSLEVIN,BOURGEOIS,LDVD,LDVD,50.177935943060504,49.8220640569395,2014_muni,t1,2014,77,Christian,poteau,77,NC,77457,77,77457,77111
2014_muni_t1,Pierre,Jean-Michel,BABUT,BAGLAIN,LDVG,LUMP,68.02228412256267,21.114206128133706,2014_muni,t1,2014,77,Gérard,genevieve,77,NC,77458,77,77458,77460
2014_muni_t1,Eric,Thierry,TORPIER,VALLEE,LDVD,LDVD,80.2653399668325,19.734660033167494,2014_muni,t1,2014,77,Olivier,lavenka,77,LUMP,77459,77,77459,77171
2014_muni_t1,Bruno,Rose,MICHEL,DE LA FUENTE,LDVD,LDVG,52.24755700325733,47.75244299674267,2014_muni,t1,2014,77,Patrick,septiers,77,LDVD,77463,77,77463,77810
2014_muni_t1,Guillaume,Meziane,LE LAY-FELZINE,BENARAB,LUG,LUD,70.2014443177499,29.798555682250093,2014_muni,t1,2014,77,Paul,miguel,77,LUG,77468,77,77468,77200
2014_muni_t1,Laurent,Frédérique,GAUTIER,HUMBERT,LDVG,LDVD,54.87031700288184,29.913544668587893,2014_muni,t1,2014,77,Jean-François,oneto,77,LUD,77470,77,77470,77220
2014_muni_t1,Jean-Michel,Patrick,MORER,AUGEY,LDVG,LUD,52.39423523942352,47.60576476057648,2014_muni,t1,2014,77,Jean-François,cope,77,LUMP,77475,77,77475,77470
2014_muni_t1,Jean-Pierre,Yannick,NOYELLES,MARQUIS,LUMP,LUG,73.26943556975506,26.73056443024494,2014_muni,t1,2014,77,Paul,miguel,77,LUG,77479,77,77479,77360
2014_muni_t1,Joseph,Cedomir,RUIZ,KRASNIC,LDVG,LDVD,75.46583850931677,24.53416149068323,2014_muni,t1,2014,77,Jean-Marie,albouy,77,LUDI,77482,77,77482,77130
2014_muni_t1,Jean-Pierre,Ludovic,MENIL,SAULNIER,LDVD,LDVD,69.70443349753694,30.295566502463057,2014_muni,t1,2014,77,Jean-François,cope,77,LUMP,77483,77,77483,77910
2014_muni_t1,Pierre,Clodi,HERRERO,PRATOLA,LDVG,LDVD,67.23376049491824,32.76623950508175,2014_muni,t1,2014,77,Louis,vogel,77,LUD,77487,77,77487,77000
2014_muni_t1,Alain,Marie-Pierre,MOMON,BERGER,LDVG,LDVD,58.5345545378851,41.4654454621149,2014_muni,t1,2014,77,Patrick,septiers,77,LDVD,77494,77,77494,77670
2014_muni_t1,Daniel,,CHEVALIER,,LDVD,,100.0,,2014_muni,t1,2014,77,Jean-Paul,balcou,77,LDVD,77508,77,77508,77174
2014_muni_t1,Jean-Claude,,LAPLAIGE,,LUMP,,100.0,,2014_muni,t1,2014,77,José,dervin,77,NC,77512,77,77512,77510
2014_muni_t1,Pascal,Annie,PIAN,GARDIN,LDVD,LDVG,54.116222760290555,45.883777239709445,2014_muni,t1,2014,77,Jean-Louis,durand,77,NC,77517,77,77517,77410
2014_muni_t1,Tony,,PITA,,LDVD,,100.0,,2014_muni,t1,2014,77,Olivier,lavenka,77,LUMP,77519,77,77519,77560
2014_muni_t1,Patrick,Jean-Jacques,CHADAILLAT,PARADEIS,LDVD,LDVD,60.016420361247945,39.983579638752055,2014_muni,t1,2014,77,Pascal,gouhoury,77,LDVD,77533,77,77533,77870
2014_muni_t1,Jean-Louis,,BARTH,,LDVG,,100.0,,2014_muni,t1,2014,78,Marc,robert,78,LUD,78003,78,78003,78660
2014_muni_t1,Samuel,Lionel,BENOUDIZ,BOBEE,LDVD,LDVD,61.49732620320856,38.50267379679144,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78007,78,78007,78240
2014_muni_t1,Pierre,Thérèse,GAUTIER,GEVRESSE,LDIV,LDIV,55.037593984962406,44.962406015037594,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78010,78,78010,78580
2014_muni_t1,Sophie,Mohamed,PRIMAS,ZERKOUN,LUD,LUG,80.22276555283891,12.822602553653898,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78029,78,78029,78410
2014_muni_t1,Daniel,Dominique,BONTE,PLANCHENAULT,LDVD,LDIV,83.54554358472086,16.454456415279136,2014_muni,t1,2014,78,Marc,robert,78,LUD,78030,78,78030,78610
2014_muni_t1,Catherine,Jean-Christophe,DELAUNAY,CHARBIT,LDVD,LDIV,59.0032154340836,40.9967845659164,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78033,78,78033,78126
2014_muni_t1,Claude,,JAMATI,,LDVD,,100.0,,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78043,78,78043,78870
2014_muni_t1,Jean-Bernard,Maurice,HETZEL,HUBERT,LDIV,LDIV,65.6392694063927,34.36073059360731,2014_muni,t1,2014,78,Laurent,richard,78,LUD,78049,78,78049,78580
2014_muni_t1,Didier,,DUMONT,,LDIV,,100.0,,2014_muni,t1,2014,78,Alain,pezzali,78,NC,78057,78,78057,78270
2014_muni_t1,Philippe,Claude,BENASSAYA,VUILLIET,LUD,LDVG,57.43045387994143,42.56954612005857,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78073,78,78073,78390
2014_muni_t1,Guy,,POUPART,,LDVG,,100.0,,2014_muni,t1,2014,78,Marc,robert,78,LUD,78087,78,78087,78830
2014_muni_t1,Jean-Marc,Angeline,POMMIER,CHALE TERRATS,LDVG,LDVG,58.366800535475235,41.633199464524765,2014_muni,t1,2014,78,Alain,pezzali,78,NC,78089,78,78089,78270
2014_muni_t1,Philippe,Thomas,SIMON,LE BEC,LDIV,LDIV,52.502780867630705,47.4972191323693,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78090,78,78090,78410
2014_muni_t1,Thierry,,NAVELLO,,LDIV,,100.0,,2014_muni,t1,2014,78,Alain,pezzali,78,NC,78107,78,78107,78980
2014_muni_t1,Yves,,MAURY,,LDVD,,100.0,,2014_muni,t1,2014,78,Marc,robert,78,LUD,78108,78,78108,78610
2014_muni_t1,Jean-Marc,Jean-Marie,LE RUDULIER,DANJOU,LUD,LDIV,52.22954633578907,33.385032958511054,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78117,78,78117,78530
2014_muni_t1,Paul,Benoît,MARTINEZ,BLANCHET,LDVD,LFN,77.14521452145215,15.51155115511551,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78118,78,78118,78200
2014_muni_t1,Arnaud,Bernard,DE BOURROUSSE,SAUNIER,LDVD,LUD,58.97767115704005,23.159254474995386,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78124,78,78124,78420
2014_muni_t1,Olivier,Jean-François,DELAPORTE,BARATON,LUD,LDVD,53.927591164553654,19.644490916220104,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78126,78,78126,78170
2014_muni_t1,René,Dominique,MEMAIN,JULIEN-LABRUYERE,LDVD,LDIV,73.28519855595668,26.714801444043324,2014_muni,t1,2014,78,Marc,robert,78,LUD,78128,78,78128,78720
2014_muni_t1,Pierre,Martine,MORANGE,ESCABASSE,LUD,LDVD,67.70917952883835,32.29082047116166,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78133,78,78133,78240
2014_muni_t1,Catherine,Youssef,ARENOU,ABDELBAHRI,LDVD,LDVG,59.23022095509622,37.59800427655025,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78138,78,78138,78570
2014_muni_t1,Jean-Louis,Virgine,FRANCART,LHEUREUX,LDIV,LDIV,60.32608695652174,39.67391304347826,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78140,78,78140,78130
2014_muni_t1,Patrice,,PANNETIER,,LDVD,,100.0,,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78143,78,78143,78117
2014_muni_t1,Ghislain,Emmanuel,FOURNIER,LOEVENBRUCK,LUD,LDVD,56.9223573433115,15.360149672591206,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78146,78,78146,78400
2014_muni_t1,Denis,Etienne,FLAMANT,DE SEREVILLE,LUD,LDVD,58.86752136752137,41.13247863247863,2014_muni,t1,2014,78,Laurent,richard,78,LUD,78152,78,78152,78450
2014_muni_t1,Philippe,Marie,BRILLAULT,DURAND-SMET,LUD,LDVD,59.39903416204615,15.1940618851726,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78158,78,78158,78150
2014_muni_t1,Véronique,Jean-Michel,COTE-MILLARD,GOURDON,LDVD,LUG,55.014635649360656,34.000924356801725,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78165,78,78165,78340
2014_muni_t1,Henri,Didier,PAILLEUX,FISCHER,LDVD,LSOC,56.57620041753654,43.42379958246347,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78168,78,78168,78310
2014_muni_t1,Josette,,JEAN,,LDIV,,100.0,,2014_muni,t1,2014,78,Jean-Jacques,mansat,78,LDIV,78171,78,78171,78113
2014_muni_t1,Adriano,,BALLARIN,,LDIV,,100.0,,2014_muni,t1,2014,78,Laurent,richard,78,LUD,78189,78,78189,78121
2014_muni_t1,Jean Roger,Dominique,DAVIN,BOISDE,LDVD,LUG,77.4680906486064,22.53190935139359,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78190,78,78190,78290
2014_muni_t1,Jean-Claude,Sylvain,ASTIER,CHENU,LDVG,LDIV,61.35181975736569,38.64818024263432,2014_muni,t1,2014,78,Jean-Jacques,mansat,78,LDIV,78192,78,78192,78111
2014_muni_t1,Jean-Michel,Michel,FOURGOUS,BESSEAU,LUD,LUG,60.19008532238903,23.76066529862836,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78208,78,78208,78990
2014_muni_t1,Jean-Yves,Jean-Luc,BOUHOURD,AUFFRET-CARIOU,LDVD,LDVG,60.53897978825794,39.46102021174206,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78224,78,78224,78620
2014_muni_t1,Patrick,Luc,LOISEL,TAZE-BERNARD,LDVD,LDIV,57.56972111553785,42.430278884462155,2014_muni,t1,2014,78,Laurent,richard,78,LUD,78233,78,78233,78810
2014_muni_t1,Pascal,,CHAVIGNY,,LDVD,,100.0,,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78238,78,78238,78410
2014_muni_t1,Samuel,Christine,BOUREILLE,ROYANT,LDVD,LDIV,74.36676798378926,25.633232016210737,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78239,78,78239,78520
2014_muni_t1,Didier,,JOUY,,LUD,,100.0,,2014_muni,t1,2014,78,Alain,pezzali,78,NC,78255,78,78255,78840
2014_muni_t1,Annie,Raphaël,GONTHIER,BERARDINO,LDVD,LDIV,67.42301458670988,32.57698541329012,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78262,78,78262,78490
2014_muni_t1,Régis,Eric,BIZEAU,GOMES,LDVD,LDIV,51.302288871349646,48.697711128650354,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78263,78,78263,78950
2014_muni_t1,Christian,,LORINQUER,,LDVD,,100.0,,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78265,78,78265,78890
2014_muni_t1,Emmanuel,Eric,SALIGNAT,BATAILLE,LDIV,LDVD,66.61698956780924,33.383010432190765,2014_muni,t1,2014,78,Marc,robert,78,LUD,78269,78,78269,78125
2014_muni_t1,Pascal,Jean-Claude,BRUSSEAUX,PRUNAUD,LDIV,LDIV,82.48175182481752,17.51824817518248,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78290,78,78290,78520
2014_muni_t1,Evelyne,François,PLACET,BOULOT,LDVD,LDIV,54.350051177072665,45.64994882292733,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78291,78,78291,78930
2014_muni_t1,François,Ladislas,DELIGNE,SKURA,LUG,LDVD,67.74083352311547,32.25916647688454,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78297,78,78297,78280
2014_muni_t1,Yann,Elizabeth,SCOTTE,LACHAISE,LDVD,LDVD,51.35746606334841,48.64253393665158,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78299,78,78299,78250
2014_muni_t1,Jean-Marie,Philippe,TETART,SERAY,LDVD,LDVG,73.03727200634417,26.96272799365583,2014_muni,t1,2014,78,Jean-Jacques,mansat,78,LDIV,78310,78,78310,78550
2014_muni_t1,Martine,,CHEVALIER,,LDVG,,100.0,,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78314,78,78314,78440
2014_muni_t1,Jacques,Flavien,BELLIER,BAZENET,LDVD,LUDI,65.03675295621605,34.96324704378396,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78322,78,78322,78350
2014_muni_t1,Anne,,GRIGNON,,LDVD,,100.0,,2014_muni,t1,2014,78,Jacques,pelletier,78,NC,78334,78,78334,78320
2014_muni_t1,Eric,Pierre-Yves,ROULOT,CHALLANDE,LCOM,LDVD,52.18476903870163,30.982105701206823,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78335,78,78335,78520
2014_muni_t1,Michel,,OBRY,,LDVD,,100.0,,2014_muni,t1,2014,78,Alain,pezzali,78,NC,78337,78,78337,78270
2014_muni_t1,Caroline,Jean-Louis,DOUCERAIN,MARTIN,LDVD,LDIV,70.84468664850137,29.155313351498634,2014_muni,t1,2014,78,François,de mazieres,78,LDVD,78343,78,78343,78350
2014_muni_t1,Michel,,STEIN,,LDIV,,100.0,,2014_muni,t1,2014,78,Jean-Jacques,mansat,78,LDIV,78346,78,78346,78980
2014_muni_t1,Michel,Emmanuel,LEBOUC,COLLIN,LDVG,LSOC,66.04823747680891,33.95176252319109,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78354,78,78354,78200
2014_muni_t1,Bertrand,Aurore,HOUILLON,BERGE,LUG,LUD,58.268642672312396,41.731357327687604,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78356,78,78356,78114
2014_muni_t1,Jacques,Joël,MYARD,DESJARDINS,LUD,LDVD,51.13112693757855,30.906996229576876,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78358,78,78358,78600
2014_muni_t1,Max,Dominique,MANNE,PASTOR THEVENOT,LDIV,LDIV,52.76381909547738,47.23618090452261,2014_muni,t1,2014,78,Laurent,richard,78,LUD,78368,78,78368,78124
2014_muni_t1,Jean-Yves,Jacques,PERROT,CHESNAIS,LUD,LUG,73.258167100318,26.741832899681988,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78372,78,78372,78160
2014_muni_t1,Laurent,Sylvain,RICHARD,MAYER,LUD,LDVG,75.50063911376225,24.49936088623775,2014_muni,t1,2014,78,Laurent,richard,78,LUD,78380,78,78380,78580
2014_muni_t1,Gérald,,RUTAULT,,LDVG,,100.0,,2014_muni,t1,2014,78,Dominique,lefebvre,95,LSOC,78382,95,78382,78780
2014_muni_t1,Karine,Philippe,KAUFFMANN,CORAZZIN,LDVD,LDVD,54.54545454545454,45.45454545454545,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78384,78,78384,78670
2014_muni_t1,Michel,Alain,RECOUSSINES,COLOMBI,LDVD,LDIV,52.64248704663213,47.35751295336787,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78389,78,78389,78490
2014_muni_t1,Serge,Bruno,CASERIS,DELABARRE,LUD,LDVD,64.35961469853729,20.513735283624687,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78396,78,78396,78600
2014_muni_t1,Jean-François,Bertrand,FASTRE,MORICEAU,LDVD,LDIV,53.85105028644176,46.14894971355824,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78402,78,78402,78970
2014_muni_t1,Jean,,MALLET,,LDVG,,100.0,,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78403,78,78403,78250
2014_muni_t1,Jean-François,Sylvain,BEL,THIALON,LUD,LDVG,70.44193952406512,22.794775451780282,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78418,78,78418,78360
2014_muni_t1,Hervé,Colombe,PLANCHENAULT,ANOUILH,LDVD,LDIV,73.0741012472487,26.92589875275128,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78420,78,78420,78490
2014_muni_t1,Michel,Vivien,LAUGIER,GASQ,LDVD,LUG,62.78341288782816,27.84158711217184,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78423,78,78423,78180
2014_muni_t1,Julien,,LORENZO,,LDVD,,100.0,,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78431,78,78431,78630
2014_muni_t1,François,Pierre,GARAY,CHASSIN,LDVG,LFN,56.855151045701,20.0,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78440,78,78440,78130
2014_muni_t1,Dominique,Mylène,TURPIN,SKALSKI,LDIV,LDIV,69.07407407407408,30.925925925925924,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78451,78,78451,78410
2014_muni_t1,Stéphane,,JEANNE,,LDIV,,100.0,,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78460,78,78460,78250
2014_muni_t1,Amédée,Bernard,DE BROISSIA,LE GOAZIOU,LDIV,LDVD,58.302028549962436,41.697971450037564,2014_muni,t1,2014,78,Jean-Jacques,mansat,78,LDIV,78465,78,78465,78910
2014_muni_t1,Laurence,Michel,BERNARD,STOFFEL,LUD,LUG,77.19393282773565,22.806067172264356,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78481,78,78481,78230
2014_muni_t1,Paulette,Jean-Louis,DESCHAMPS,BARON,LSOC,LDVD,53.54041416165665,28.523714094856377,2014_muni,t1,2014,78,Marc,robert,78,LUD,78486,78,78486,78610
2014_muni_t1,Joséphine,Bernard,KOLLMANNSBERGER,ANSART,LUD,LUG,58.27116283696409,25.02735501840247,2014_muni,t1,2014,78,jean-Michel,fourgous,78,LUD,78490,78,78490,78370
2014_muni_t1,Thierry,,CONVERT,,LDIV,,100.0,,2014_muni,t1,2014,78,Marc,robert,78,LUD,78497,78,78497,78125
2014_muni_t1,Karl,Frédérik,OLIVE,BERNARD,LUD,LUG,62.429980276134124,24.844181459566077,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78498,78,78498,78300
2014_muni_t1,Paul,Antoine,LE BIHAN,GARRIDO,LDVD,LDIV,62.03703703703704,37.96296296296296,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78501,78,78501,78440
2014_muni_t1,Marcelle,Jean,GORGUES,GUERY,LUD,LDVD,66.30727762803235,33.692722371967655,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78502,78,78502,78560
2014_muni_t1,Michel,,VERENNEMAN,,LDIV,,100.0,,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78513,78,78513,78940
2014_muni_t1,Bernadette,Jean-Francois,COURTY,LEFEBVRE,LDVD,LDIV,54.03348554033486,45.96651445966514,2014_muni,t1,2014,78,Jean-Jacques,mansat,78,LDIV,78520,78,78520,78550
2014_muni_t1,Michel,Valérie,GUILLAMAUD,GARGANI,LDVD,LDVG,56.47840531561462,43.521594684385384,2014_muni,t1,2014,78,Philippe,tautou,78,LUD,78531,78,78531,78710
2014_muni_t1,Bertrand,Jean Charles,HAUET,FAUCHERY,LDVD,LDIV,80.0235017626322,19.9764982373678,2014_muni,t1,2014,78,Hervé,planchenault,78,LDVD,78550,78,78550,78640
2014_muni_t1,Emmanuel,Anne,LAMY,GOMMIER,LUD,LDVD,54.38519493819033,20.013166556945357,2014_muni,t1,2014,78,Pierre,fond,78,LUD,78551,78,78551,78100
2014_muni_t1,Jean-Pierre,,GHIBAUDO,,LDVD,,100.0,,2014_muni,t1,2014,78,Marc,robert,78,LUD,78562,78,78562,78610
