Code INSEE,Code Postal,Nuance_interco,annee,dep_x,dep_y,dept,election,president_nom,president_prenom,tour,Nom,prenom,Nuance,voix_pct_
69091,69700,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,MELLIES,Antoine,LFN,24.22192151556157
69092,69400,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,LAMURE,Elisabeth,LUMP,70.79062957540263
69092,69400,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,GAY,Alain,LUG,29.209370424597363
69093,69870,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,GOUDARD,Jean-Pierre,LDVG,100.0
69093,69870,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,,,,
69094,69290,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,ROMIER,Bernard,LDVD,51.567328918322296
69094,69290,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,RAMUS,Bruno,LDVD,48.432671081677704
69096,69520,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,ODO,Xavier,LDVD,53.5096909376637
69096,69520,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,BALME,René,LFG,39.2352016762703
69099,69610,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,MURE,Nicolas,LDIV,100.0
69099,69610,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,,,,
69100,69540,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,DA PASSANO,Jean-Luc,LDVD,40.171541057367826
69100,69540,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Jean-Luc,DA PASSANO,LDVD,40.171541057367826
69107,69870,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Bernard,ROSSIER,LDVD,28.91949152542373
69107,69870,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,ROSSIER,Bernard,LDVD,28.91949152542373
69110,69590,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,BOUCHUT,Fabrice,LDVD,50.0
69110,69590,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Fabrice,BOUCHUT,LDVD,50.0
69112,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,Nicole,VAGNIER,LDVD,25.875414670106895
69112,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,VAGNIER,Nicole,LDVD,25.875414670106895
69114,69400,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,GASQUET,Jean-Paul,LDVD,27.72904483430799
69114,69400,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Jean-Paul,GASQUET,LDVD,27.72904483430799
69115,69400,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,Michel,THIEN,LDVD,37.007218212104384
69115,69400,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,THIEN,Michel,LDVD,37.007218212104384
69116,69760,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Max,VINCENT,LDVD,50.0
69116,69760,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,VINCENT,Max,LDVD,50.0
69117,69380,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,JEANDIN,Yves,LDVD,32.367318435754186
69117,69380,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Yves,JEANDIN,LDVD,32.367318435754186
69118,69700,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,Guy,MARTINET,LDIV,35.051546391752574
69118,69700,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,MARTINET,Guy,LDIV,35.051546391752574
69121,69380,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Christian,GALLET,LDVD,50.0
69121,69380,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,GALLET,Christian,LDVD,50.0
69122,69480,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,DARNAUD,Gilles,LDIV,50.0
69122,69480,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Gilles,DARNAUD,LDIV,50.0
69127,69280,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Joël,PIEGAY,LDVD,25.05211952744962
69127,69280,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,PIEGAY,Joël,LDVD,25.05211952744962
69131,69510,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,Catherine,DI FOLCO,LDVD,50.0
69131,69510,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,DI FOLCO,Catherine,LDVD,50.0
69133,69390,LDVD,2014,69,69,69,2014_muni,imbert,Jean-Louis,t1,Françoise,GAUQUELIN,LDIV,28.10475161987041
69133,69390,LDVD,2014,69,69,69,2014_muni,imbert,Jean-Louis,t1,GAUQUELIN,Françoise,LDIV,28.10475161987041
69136,69700,LDVD,2014,69,69,69,2014_muni,imbert,Jean-Louis,t1,GERGAUD,Jean-Louis,LDVD,31.821895424836597
69136,69700,LDVD,2014,69,69,69,2014_muni,imbert,Jean-Louis,t1,Jean-Louis,GERGAUD,LDVD,31.821895424836597
69139,69770,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Bernard,CHAVEROT,LDVG,28.872282608695656
69139,69770,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,CHAVEROT,Bernard,LDVG,28.872282608695656
69140,69480,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Claire,PEIGNÉ,LDVD,26.996197718631176
69140,69480,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,PEIGNÉ,Claire,LDVD,26.996197718631176
69141,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,PFEFFER,Renaud,LDVD,28.5090782122905
69141,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Renaud,PFEFFER,LDVD,28.5090782122905
69142,69350,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,BARRET,Guy,LUMP,33.3587786259542
69142,69350,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Guy,BARRET,LUMP,33.3587786259542
69143,69250,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,GLATARD,Valérie,LDVD,24.02359641985354
69143,69250,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Valérie,GLATARD,LDVD,24.02359641985354
69148,69530,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,BADEL,Thierry,LDIV,35.100286532951294
69148,69530,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Thierry,BADEL,LDIV,35.100286532951294
69149,69600,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,BUFFET,François-Noël,LUD,25.28180354267311
69149,69600,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,François-Noël,BUFFET,LUD,25.28180354267311
69151,69460,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,GROS,Yves,LDVD,27.79291553133515
69151,69460,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,Yves,GROS,LDVD,27.79291553133515
69153,69250,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,CARDONA,Corinne,LDVD,50.0
69153,69250,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Corinne,CARDONA,LDVD,50.0
69154,69290,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,Jean-Pierre,MARQUIER,LDVD,50.0
69154,69290,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,MARQUIER,Jean-Pierre,LDVD,50.0
69155,69590,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,GOUTAGNY,Jean-Marc,LDVD,29.345955249569705
69155,69590,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Jean-Marc,GOUTAGNY,LDVD,29.345955249569705
69156,69480,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Daniel,PACCOUD,LDVD,50.0
69156,69480,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,PACCOUD,Daniel,LDVD,50.0
69157,69490,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Jacques,NOVÉ,LDVD,50.0
69157,69490,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,NOVÉ,Jacques,LDVD,50.0
69160,69870,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Françoise,MELINAND,LDVG,28.431372549019606
69160,69870,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,MELINAND,Françoise,LDVG,28.431372549019606
69162,69430,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,Daniel,MICHAUD,LDVD,50.0
69162,69430,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,MICHAUD,Daniel,LDVD,50.0
69163,69650,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,DAVID,Pascal,LDVD,27.427997320830542
69163,69650,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Pascal,DAVID,LDVD,27.427997320830542
69165,69430,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,Alain,LAFOREST,LDIV,27.155172413793103
69165,69430,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,LAFOREST,Alain,LDIV,27.155172413793103
69168,69270,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Eric,VERGIAT,LDVD,50.0
69168,69270,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,VERGIAT,Eric,LDVD,50.0
69170,69510,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Christian,FROMONT,LDIV,50.0
69170,69510,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,FROMONT,Christian,LDIV,50.0
69171,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,Bernard,DESCOMBES,LDVD,50.0
69171,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,DESCOMBES,Bernard,LDVD,50.0
69175,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,BUISSON,Bruno,LDVD,26.819407008086255
69175,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,Bruno,BUISSON,LDVD,26.819407008086255
69176,69510,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Bernard,CHATAIN,LDIV,50.0
69176,69510,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,CHATAIN,Bernard,LDIV,50.0
69177,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,ALLOGNET,Robert,LSOC,50.0
69177,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t1,Robert,ALLOGNET,LSOC,50.0
69179,69700,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,GOUGNE,Yves,LDVD,50.0
69179,69700,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Yves,GOUGNE,LDVD,50.0
69189,69560,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,André,MASSE,LDVD,33.41288782816229
69189,69560,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,MASSE,André,LDVD,33.41288782816229
69190,69280,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,Jean-Marc,THIMONIER,LDIV,50.0
69190,69280,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,THIMONIER,Jean-Marc,LDIV,50.0
69191,69450,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,GRIVEL,Marc,LDVD,28.78787878787879
69191,69450,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Marc,GRIVEL,LDVD,28.78787878787879
69193,69560,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,Claudine,PERROT-BERTON,LDVD,50.0
69193,69560,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,PERROT-BERTON,Claudine,LDVD,50.0
69194,69370,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,BOUSSON,Denis,LDVD,23.88990267639903
69194,69370,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Denis,BOUSSON,LDVD,23.88990267639903
69197,69460,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,DUTHEL,Gilles,LDVD,50.0
69197,69460,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,Gilles,DUTHEL,LDVD,50.0
69199,69190,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,FRIER,Nathalie,LDVD,25.95823095823096
69199,69190,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Nathalie,FRIER,LDVD,25.95823095823096
69200,69490,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,DUBESSY,Gilles,LDVD,50.0
69200,69490,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Gilles,DUBESSY,LDVD,50.0
69201,69610,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,GUILLARME,Michel,LDVD,50.0
69201,69610,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Michel,GUILLARME,LDVD,50.0
69202,69110,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,SARSELLI,Véronique,LUD,19.81581454429978
69202,69110,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Véronique,SARSELLI,LUD,19.81581454429978
69203,69610,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Christian,RIVOIRE,LDVD,50.0
69203,69610,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,RIVOIRE,Christian,LDVD,50.0
69204,69230,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,CRIMIER,Roland,LUDI,24.732241782592638
69204,69230,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Roland,CRIMIER,LUDI,24.732241782592638
69205,69290,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,CRETENET,Didier,LDVD,31.962744207178556
69205,69290,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Didier,CRETENET,LDVD,31.962744207178556
69206,69830,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,EPINAT,Sylvie,LDVD,26.479591836734695
69206,69830,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,Sylvie,EPINAT,LDVD,26.479591836734695
69207,69650,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,GEORGE,Renaud,LDIV,29.237947122861584
69207,69650,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Renaud,GEORGE,LDIV,29.237947122861584
69208,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t2,ANCIAN,Noël,LDIV,25.517241379310345
69208,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t2,Noël,ANCIAN,LDIV,25.517241379310345
69214,69550,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,GUEYDON,Pierre,LDIV,28.257042253521124
69214,69550,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Pierre,GUEYDON,LDIV,28.257042253521124
69219,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,BREUZIN,Fabien,LDVD,32.11981566820277
69219,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Fabien,BREUZIN,LDVD,32.11981566820277
69220,69930,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Pierre,VARLIETTE,LDIV,29.02173913043478
69220,69930,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,VARLIETTE,Pierre,LDIV,29.02173913043478
69227,69850,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,CHAMBE,Régis,LDVD,50.0
69227,69850,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Régis,CHAMBE,LDVD,50.0
69228,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Martine,SURREL,LDVD,50.0
69228,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,SURREL,Martine,LDVD,50.0
69231,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t2,GENOUX,Pierre,LDIV,23.948598130841123
69231,69210,LDVG,2014,69,69,69,2014_muni,zannettacci,Pierre-Jean,t2,Pierre,GENOUX,LDIV,23.948598130841123
69233,69270,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,CURTELIN,Pierre,LDVD,50.0
69233,69270,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Pierre,CURTELIN,LDVD,50.0
69234,69490,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Guy,JOYET,LDVD,29.947916666666668
69234,69490,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,JOYET,Guy,LDVD,29.947916666666668
69235,69560,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,LANGLAIS,Pierre,LDVD,50.0
69235,69560,LUMP,2014,69,38,38,2014_muni,kovacs,Thierry,t1,Pierre,LANGLAIS,LDVD,50.0
69238,69590,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,GASSILLOUD,Thomas,LDVD,28.279702970297027
69238,69590,LDVD,2014,69,69,69,2014_muni,chambe,Régis,t1,Thomas,GASSILLOUD,LDVD,28.279702970297027
69239,69620,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,CHARDON,Gérard,LDIV,50.0
69239,69620,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Gérard,CHARDON,LDIV,50.0
69241,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,OUTREBON,Pascal,LDIV,50.0
69241,69440,LDIV,2014,69,69,69,2014_muni,badel,Thierry,t1,Pascal,OUTREBON,LDIV,50.0
69243,69170,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Bruno,PEYLACHON,LDVD,25.401005506344266
69243,69170,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,PEYLACHON,Bruno,LDVD,25.401005506344266
69244,69160,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,CHARMOT,Pascal,LUMP,24.65016146393972
69244,69160,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Pascal,CHARMOT,LUMP,24.65016146393972
69246,69620,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,Christian,VIVIER MERLE,LDVD,33.28025477707006
69246,69620,LDVD,2014,69,69,69,2014_muni,paccoud,Daniel,t1,VIVIER MERLE,Christian,LDVD,33.28025477707006
69248,69240,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,MERCIER,Michel,LUC,34.6501572327044
69248,69240,LUC,2014,69,69,69,2014_muni,mercier,Michel,t1,Michel,MERCIER,LUC,34.6501572327044
69249,69510,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,Roger,VIVERT,LMDM,50.0
69249,69510,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,VIVERT,Roger,LMDM,50.0
69250,69890,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Gilles,PILLON,LDVD,38.5048231511254
69250,69890,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,PILLON,Gilles,LDVD,38.5048231511254
69255,69670,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,Daniel,JULLIEN,LDVD,30.549813972716
69255,69670,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,JULLIEN,Daniel,LDVD,30.549813972716
69256,69120,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,GEOFFROY,Hélène,LSOC,20.831024930747922
69256,69120,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Hélène,GEOFFROY,LSOC,20.831024930747922
69257,69460,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,PHILIBERT,Raymond,LDVD,50.0
69257,69460,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t1,Raymond,PHILIBERT,LDVD,50.0
69259,69200,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Michèle,PICARD,LFG,18.820096999090634
69259,69200,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,PICARD,Michèle,LFG,18.820096999090634
69260,69390,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,André,VAGANAY,LDIV,26.766917293233085
69260,69390,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,VAGANAY,André,LDIV,26.766917293233085
69264,69400,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t2,Bernard,PERRUT,LUD,19.862389962561974
69264,69400,LUD,2014,69,69,69,2014_muni,faurite,Daniel,t2,PERRUT,Bernard,LUD,19.862389962561974
69266,69100,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,BRET,Jean-Paul,LUG,22.73372264367189
69266,69100,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Jean-Paul,BRET,LUG,22.73372264367189
69267,69910,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,Pierre,SAVOYE,LDVD,50.0
69267,69910,LDVD,2014,69,69,69,2014_muni,fialaire,Bernard,t1,SAVOYE,Pierre,LDVD,50.0
69268,69390,LDVD,2014,69,69,69,2014_muni,imbert,Jean-Louis,t1,FAGES,Serge,LDVD,31.783194355356
69268,69390,LDVD,2014,69,69,69,2014_muni,imbert,Jean-Louis,t1,Serge,FAGES,LDVD,31.783194355356
69269,69510,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,Alain,BADOIL,LDVD,26.985559566787003
69269,69510,LDVD,2014,69,69,69,2014_muni,malosse,Daniel,t1,BADOIL,Alain,LDVD,26.985559566787003
69270,69970,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,DURAND,Raymond,LDVD,50.0
69270,69970,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,Raymond,DURAND,LDVD,50.0
69271,69680,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Jean-Jacques,SELLÈS,LDVD,24.050371593724197
69271,69680,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,SELLÈS,Jean-Jacques,LDVD,24.050371593724197
69272,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,CHONÉ,Jean-Philippe,LDIV,28.226887003126393
69272,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,Jean-Philippe,CHONÉ,LDIV,28.226887003126393
69273,69960,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Jean-Claude,TALBOT,LUG,22.13416034918447
69273,69960,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,TALBOT,Jean-Claude,LUG,22.13416034918447
69275,69150,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,FAUTRA,Laurence,LUMP,21.602509570395576
69275,69150,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Laurence,FAUTRA,LUMP,21.602509570395576
69276,69320,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,LAURENT,Murielle,LSOC,37.10718897976754
69276,69320,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Murielle,LAURENT,LSOC,37.10718897976754
69277,69740,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,Daniel,VALERO,LDVD,32.971251225089844
69277,69740,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,VALERO,Daniel,LDVD,32.971251225089844
69278,69730,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Arthur,ROCHE,LDVD,37.78508771929825
69278,69730,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,ROCHE,Arthur,LDVD,37.78508771929825
69279,69330,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,BARGE,Lucien,LDVD,27.98573975044563
69279,69330,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Lucien,BARGE,LDVD,27.98573975044563
69280,69330,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,Claude,VILLARD,LDVD,50.0
69280,69330,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,VILLARD,Claude,LDVD,50.0
69281,69970,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,Jacky,ROZIER,LDVD,50.0
69281,69970,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,ROZIER,Jacky,LDVD,50.0
69282,69330,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,FORISSIER,Michel,LUMP,27.591349739000748
69282,69330,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Michel,FORISSIER,LUMP,27.591349739000748
69283,69780,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,COHEN,Claude,LUMP,22.896601853534435
69283,69780,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Claude,COHEN,LUMP,22.896601853534435
69284,69250,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Gilbert,SUCHET,LDVD,50.0
69284,69250,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,SUCHET,Gilbert,LDVD,50.0
69285,69330,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,Gilbert,MARBOEUF,LDVD,27.84237726098191
69285,69330,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,MARBOEUF,Gilbert,LDVD,27.84237726098191
69286,69140,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Alexandre,VINCENDET,LUD,24.3946419371458
69286,69140,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,VINCENDET,Alexandre,LUD,24.3946419371458
69287,69720,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,JOURDAIN,Jean-Pierre,LDVD,50.0
69287,69720,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,Jean-Pierre,JOURDAIN,LDVD,50.0
69288,69720,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,Christiane,GUICHERD,LDVD,50.0
69288,69720,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t1,GUICHERD,Christiane,LDVD,50.0
69289,69780,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t2,IBANEZ,Raphaël,LDVD,26.863985539990964
69289,69780,LDVD,2014,69,69,69,2014_muni,vidal,Paul,t2,Raphaël,IBANEZ,LDVD,26.863985539990964
69290,69800,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,GASCON,Gilles,LUMP,23.033898305084747
69290,69800,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Gilles,GASCON,LUMP,23.033898305084747
69291,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,BALLESIO,Pierre,LDVD,26.75438596491228
69291,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t1,Pierre,BALLESIO,LDVD,26.75438596491228
69292,69580,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,ABADIE,Pierre,LDIV,21.29032258064516
69292,69580,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t2,Pierre,ABADIE,LDIV,21.29032258064516
69293,69580,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,CALVEL,Jean-Pierre,LDVD,29.52261306532663
69293,69580,LDIV,2014,69,69,69,2014_muni,kimelfeld,David,t1,Jean-Pierre,CALVEL,LDVD,29.52261306532663
69294,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t2,GRÉGOIRE,Jean-Louis,LDVG,28.482003129890455
69294,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t2,Jean-Louis,GRÉGOIRE,LDVG,28.482003129890455
69295,69360,LDVD,2014,69,69,69,2014_muni,brun,Jean-Jacques,t2,José,RODRIGUEZ,LDIV,27.536231884057973
