annee,ident_election_ville,Nuance_muni,voix_pct,Nuance_interco
2014,38194,LDVG,54.97787610619469,LUC
2014,38198,LDVG,100.0,LUG
2014,38199,LDVD,54.207263064658996,LUMP
2014,38200,LDIV,100.0,LSOC
2014,38205,LDIV,56.87296416938111,LDIV
2014,38212,LDVD,73.18982387475538,NC
2014,38214,LDVG,53.86792452830189,LUG
2014,38215,LDVD,60.58451816745656,LUMP
2014,38218,LDVD,100.0,LUMP
2014,38223,LMDM,65.18218623481782,LDVD
2014,38225,LDVD,100.0,LDIV
2014,38226,LDIV,56.605800214822764,NC
2014,38230,LDVG,100.0,LDVD
2014,38236,LDVG,100.0,LDVD
2014,38238,LDIV,61.8995633187773,LUMP
2014,38239,LDVD,55.79908675799087,LDVG
2014,38242,LDVG,53.398058252427184,NC
2014,38247,LUDI,61.412487205731836,LDVD
2014,38249,LDVD,69.85188724319158,LUG
2014,38253,LDVD,60.334346504559264,NC
2014,38256,LDVD,50.93333333333333,LDVG
2014,38261,LDVD,75.11994516792323,LDVD
2014,38265,LDVG,65.78073089700996,NC
2014,38269,LUMP,100.0,NC
2014,38270,LDVD,65.12562814070351,LDVG
2014,38276,LDVG,69.6,LDVD
2014,38279,LDIV,100.0,LSOC
2014,38281,LDIV,52.55854293148309,LSOC
2014,38288,LDIV,100.0,LDIV
2014,38291,LDIV,72.4609375,LUMP
2014,38292,LUC,62.60032102728732,LDVG
2014,38297,LDIV,59.92844364937389,LDVD
2014,38304,LDIV,100.0,NC
2014,38309,LUG,75.29644268774703,LSOC
2014,38314,LDVD,55.65335138794855,LUG
2014,38316,LDVD,73.37023370233703,LDVD
2014,38317,LSOC,50.734355044699875,LSOC
2014,38318,LDIV,61.19894598155467,LUMP
2014,38320,LUMP,54.67914438502673,LDVD
2014,38323,LUDI,51.391162029459906,LDVD
2014,38332,LUG,82.23637650389243,LUC
2014,38334,LDVG,53.5377358490566,LUG
2014,38335,LDVG,100.0,LUG
2014,38336,LDVG,55.09110396570204,LUMP
2014,38339,LUMP,55.45023696682464,LDIV
2014,38340,LDVD,57.21212121212121,LUG
2014,38341,LDVD,100.0,LDVD
2014,38343,LUDI,100.0,LDVD
2014,38344,LDVD,52.205128205128204,LUG
2014,38347,LUDI,63.48228043143297,LUMP
2014,38348,LUMP,50.4142502071251,LDVD
2014,38349,LDVG,100.0,LUG
2014,38352,LMDM,100.0,LDVD
2014,38357,LDVD,61.03678929765886,LDVD
2014,38359,LDVG,100.0,NC
2014,38362,LDIV,77.42998352553542,LDVG
2014,38368,LDVG,100.0,LDVG
2014,38373,LDIV,100.0,LDVG
2014,38374,LUMP,54.40587449933244,LDVD
2014,38378,LDIV,55.878928987194406,LUG
2014,38381,LSOC,100.0,LDVD
2014,38382,LDVG,54.01424409193913,LSOC
2014,38383,LDIV,100.0,LDVG
2014,38384,LUMP,68.02768166089965,LUMP
2014,38386,LUDI,100.0,LDVG
2014,38388,LDIV,100.0,LSOC
2014,38389,LDVD,63.68943374197315,LDIV
2014,38393,LDVD,100.0,LUMP
2014,38394,LDIV,50.17825311942959,NC
2014,38395,LDVG,61.387900355871885,LUG
2014,38399,LDVD,62.00435729847494,LUMP
2014,38400,LDVG,52.731893265565446,LDVG
2014,38401,LDVG,55.098684210526315,LDVD
2014,38405,LDVG,100.0,LDVD
2014,38408,LDVD,100.0,LDIV
2014,38409,LDIV,61.943319838056674,NC
2014,38410,LDIV,100.0,NC
2014,38415,LUD,100.0,LDVD
2014,38416,LDVG,52.188761254268854,NC
2014,38422,LDIV,57.289377289377285,LUG
2014,38423,LDVG,56.88124306326304,LSOC
2014,38425,LUG,100.0,LUG
2014,38431,LDIV,100.0,LUG
2014,38433,LDIV,100.0,LDIV
2014,38436,LUDI,52.63898662913441,LSOC
2014,38439,LDIV,100.0,LUG
2014,38448,LDVG,100.0,LUG
2014,38450,LDIV,100.0,NC
2014,38451,LDVD,54.59533607681756,LDVD
2014,38454,LDIV,58.12274368231047,NC
2014,38455,LUDI,69.81322564361435,LDVD
2014,38457,LUDI,100.0,LUMP
2014,38463,LDVD,100.0,NC
2014,38464,LDVG,51.25881168177241,LDVD
2014,38465,LSOC,100.0,LDVD
2014,38466,LDIV,66.15746180963572,LUG
2014,38467,LUDI,52.35109717868338,LDVD
2014,38468,LUG,100.0,LUG
2014,38471,LUDI,59.07692307692308,LSOC
2014,38473,LDVD,53.55871886120996,LUMP
2014,38474,LUDI,60.40484298146046,LSOC
2014,38475,LUD,100.0,LDVD
2014,38480,LDIV,56.46687697160884,LUMP
2014,38483,LDVG,55.24044389642416,LDVD
2014,38484,LDVG,75.87768969422424,LUMP
2014,38485,LDVD,53.63688983214354,LSOC
2014,38486,LDVG,61.93061840120664,LSOC
2014,38490,LDVD,70.07454739084132,LUMP
2014,38496,LDIV,59.02366863905325,LUG
2014,38499,LDVG,100.0,NC
2014,38501,LDVG,69.3717277486911,LUG
2014,38503,LDVG,55.86034912718204,LUG
2014,38504,LDIV,63.479623824451416,LUG
2014,38509,LDVD,65.77437858508604,LDVD
2014,38511,LDVG,57.5177304964539,LUG
2014,38515,LUMP,100.0,LDVD
2014,38524,LDVG,50.41904123365739,LSOC
2014,38528,LDVG,58.154859967051074,LSOC
2014,38529,LUDI,50.42783799201369,LSOC
2014,38530,LDVD,61.5916955017301,LDVD
2014,38536,LDIV,61.070911722141815,LUG
2014,38538,LDVG,58.3375314861461,LUG
2014,38540,LDVG,100.0,LSOC
2014,38543,LDVG,100.0,LDVD
2014,38544,LUMP,51.932180049918244,LUMP
2014,38547,LDVD,66.55551850616872,LUG
2014,38548,LUDI,56.73575129533679,LDIV
2014,38554,LMDM,100.0,LDVD
2014,38555,LDIV,100.0,LUMP
2014,38556,LDVD,100.0,LUG
2014,38557,LDVD,100.0,LDVD
2014,38558,LDVD,100.0,LUMP
2014,38559,LDVD,56.63865546218487,NC
2014,38560,LDVG,100.0,LDVD
2014,38561,LDVD,100.0,LUMP
2014,38565,LUMP,53.687315634218294,LDVG
2014,38566,LDIV,100.0,LDVG
2014,39013,LUDI,69.70571263704558,LUDI
2014,39043,LDVD,100.0,NC
2014,39056,LDVD,63.934426229508205,NC
2014,39059,LDVD,52.91375291375291,LUC
2014,39097,LUMP,69.771332961517,LUMP
2014,39101,LDVD,100.0,LUD
2014,39150,LDVD,60.73619631901841,LUD
2014,39189,LUG,67.15953307392995,LUD
2014,39190,LDVG,100.0,NC
2014,39193,LDVD,100.0,LUD
2014,39198,LUD,56.45892650005273,LUD
2014,39228,LDVD,100.0,LUMP
2014,39233,LDVD,77.86970010341263,LUD
2014,39235,LDVG,100.0,NC
2014,39286,LDVG,100.0,NC
2014,39297,LDVD,100.0,LUD
2014,39300,LUD,56.15019421665948,LUD
2014,39306,LDVG,100.0,LUD
2014,39365,LDVD,65.92261904761905,LDVD
2014,39367,LDVG,69.48310139165011,LUD
2014,39368,LUD,100.0,LUD
2014,39370,LDVD,100.0,LDVD
2014,39396,LDVG,100.0,NC
2014,39411,LDVD,100.0,LUD
2014,39415,LDVG,54.48613376835236,NC
2014,39434,LDVD,65.11123168746609,LUDI
2014,39441,LDVD,53.65384615384615,LUC
2014,39470,LUC,72.65029635901779,LUC
2014,39475,LDVG,52.95275590551181,NC
2014,39476,LSOC,60.039761431411534,LUD
2014,39487,LUDI,100.0,NC
2014,39491,LUG,100.0,NC
2014,39500,LDVD,50.33840947546532,LUDI
2014,39526,LDVD,73.37938363443146,LUD
2014,40001,LUD,57.43073047858942,LUG
2014,40002,LUMP,62.90502793296089,NC
2014,40004,LSOC,100.0,LUG
2014,40031,LDVD,56.52797704447633,LSOC
2014,40036,LDVG,100.0,LUG
2014,40037,LMDM,100.0,LUD
2014,40046,LUD,75.71713452983586,LUD
2014,40055,LMDM,100.0,LUD
2014,40065,LUG,53.7687265917603,LUG
2014,40075,LMDM,52.43798118049615,LUMP
2014,40080,LDVD,100.0,NC
2014,40102,LDVD,100.0,LDVG
2014,40104,LSOC,59.64912280701754,NC
2014,40117,LUDI,50.32918800292612,NC
2014,40118,LUG,59.040590405904055,NC
2014,40119,LDVD,54.06919275123558,NC
2014,40123,LDVD,62.34567901234568,LUG
2014,40125,LSOC,100.0,LUG
2014,40126,LUMP,60.97560975609756,NC
2014,40132,LDVG,68.79063719115734,NC
2014,40133,LUG,63.325183374083124,LUG
2014,40134,LUG,56.101556101556106,NC
2014,40150,LDVD,50.2815768302494,LUMP
2014,40152,LUG,100.0,LUG
2014,40155,LSOC,68.03874092009686,LUMP
2014,40157,LUMP,61.07078039927405,LUMP
2014,40168,LSOC,59.943449575871824,LUG
2014,40179,LDVG,75.0,LUG
2014,40180,LDVD,65.23125996810208,LSOC
2014,40183,LSOC,59.27152317880795,NC
2014,40184,LDVD,51.01990049751244,LUG
2014,40187,LDVG,50.97402597402597,LUG
2014,40192,LUD,56.011685116851176,LUD
2014,40194,LDVD,62.90076335877862,NC
2014,40197,LUG,65.99485420240137,LUG
2014,40201,LDVG,61.003861003861005,NC
2014,40202,LSOC,52.79156327543424,LUG
2014,40207,LDVD,62.33766233766234,LUG
2014,40217,LUMP,72.24396607958252,LUD
2014,40224,LDVD,52.463942307692314,NC
2014,40228,LDVG,100.0,NC
2014,40229,LDVG,66.62606577344702,LUG
2014,40230,LDVG,54.73110959836623,LSOC
2014,40233,LDVD,53.03119482048264,NC
2014,40243,LSOC,100.0,LSOC
2014,40244,LDVG,51.29682997118156,LUG
2014,40245,LSOC,100.0,LDVG
2014,40246,LSOC,100.0,NC
2014,40248,LDVG,100.0,LSOC
2014,40257,LDVG,69.03323262839879,LUD
2014,40261,LDVG,100.0,LUG
2014,40264,LDVG,58.921694480102694,LUG
2014,40266,LDVG,65.33864541832669,LUMP
