id_election,rang1_Prénom,rang2_Prénom,rang1_Nom,rang2_Nom,rang1_Nuance,rang2_Nuance,rang1_voix_pct,rang2_voix_pct,election,tour,annee,dep_x,Prénom Président,Nom Président,prenom,dep_y,Nuance_interco,nom,insee,dept,Code INSEE,Code Postal
2014_muni_t1,Serge,Charles,LARDIN,HITTLER,LUMP,LDVD,56.15114235500879,43.84885764499121,2014_muni,t1,2014,10,Solange,gaudy,solange,10,NC,gaudy,10006,10,10006,10700
2014_muni_t1,Alain,,HUBINOIS,,LDVD,,100.0,,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10030,10,10030,10600
2014_muni_t1,Philippe,René,BORDE,GAUDOT,LDVD,LDVG,50.37443834248627,49.62556165751373,2014_muni,t1,2014,10,David,lelubre,david,10,NC,lelubre,10033,10,10033,10200
2014_muni_t1,Marcel,Philippe,HURILLON,FAUCONNET,LDVG,LUMP,61.106233538191404,25.548726953467956,2014_muni,t1,2014,10,Marion,quartier,marion,10,NC,quartier,10034,10,10034,10110
2014_muni_t1,Sandrine,,PETIT,,LDVG,,100.0,,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10051,10,10051,10320
2014_muni_t1,Thierry,,BLASCO,,LDVG,,100.0,,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10060,10,10060,10450
2014_muni_t2,Nicolas,Bernard,DHUICQ,MATHIEU,LUMP,LDVG,44.899478778853315,42.81459419210722,2014_muni,t2,2014,10,Daniel,chauchefoin,daniel,10,NC,chauchefoin,10064,10,10064,10500
2014_muni_t2,Daniel,Alain,LEBEAU,AMAT,LDVG,LDVD,47.37470167064439,45.22673031026253,2014_muni,t2,2014,10,François,baroin,francois,10,LUMP,baroin,10067,10,10067,10800
2014_muni_t1,Jean,,POUILLOT,,LUDI,,100.0,,2014_muni,t1,2014,10,Jean-Michel,hupfer,jean michel,10,NC,hupfer,10080,10,10080,10210
2014_muni_t2,Olivier,Yves,GIRARDIN,REHN,LUG,LUMP,56.58657829328915,43.41342170671085,2014_muni,t2,2014,10,François,baroin,francois,10,LUMP,baroin,10081,10,10081,10600
2014_muni_t1,Maurice,,MARY,,LDIV,,100.0,,2014_muni,t1,2014,10,Olivier,jacquinet,olivier,10,NC,jacquinet,10084,10,10084,10150
2014_muni_t1,URBAIN,Sandrine,Sandrine,URBAIN,LDVD,LDVD,27.613412228796847,27.613412228796847,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10100,10,10100,10390
2014_muni_t1,RAGUIN,Jacky,Jacky,RAGUIN,LUMP,LUMP,50.0,50.0,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10115,10,10115,10150
2014_muni_t2,Roger,BATAILLE,BATAILLE,Roger,LUMP,LUMP,23.509369676320272,23.509369676320272,2014_muni,t2,2014,10,Jean-Michel,hupfer,jean michel,10,NC,hupfer,10140,10,10140,10130
2014_muni_t1,DUCHÊNE,Annie,Annie,DUCHÊNE,LDVD,LDVD,36.23629719853837,36.23629719853837,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10142,10,10142,10190
2014_muni_t1,Christian,BRANLE,BRANLE,Christian,LUMP,LUMP,50.0,50.0,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10209,10,10209,10270
2014_muni_t1,ROBERT,Jean-Claude,Jean-Claude,ROBERT,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,Solange,gaudy,solange,10,NC,gaudy,10216,10,10216,10230
2014_muni_t1,Michel,LAMY,LAMY,Michel,LDVD,LDVD,35.15731874145007,35.15731874145007,2014_muni,t1,2014,10,Eric,vuillemin,eric,10,LDVD,vuillemin,10220,10,10220,10510
2014_muni_t1,MIESZANIEC,Chantal,Chantal,MIESZANIEC,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,Nicolas,juillet,nicolas,10,NC,juillet,10224,10,10224,10350
2014_muni_t2,Serge,LEGRAS,LEGRAS,Serge,LDVD,LDVD,22.342064714946073,22.342064714946073,2014_muni,t2,2014,10,Loïc,adam,loic,10,NC,adam,10233,10,10233,10170
2014_muni_t1,PETIT DE BANTEL,Henri,Henri,PETIT DE BANTEL,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,Marion,quartier,marion,10,NC,quartier,10261,10,10261,10250
2014_muni_t1,Jean-Pierre,ABEL,ABEL,Jean-Pierre,LDVD,LDVD,34.067796610169495,34.067796610169495,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10265,10,10265,10420
2014_muni_t2,Hugues,FADIN,FADIN,Hugues,LDVD,LDVD,21.074380165289256,21.074380165289256,2014_muni,t2,2014,10,Christian,triche,christian,10,NC,triche,10268,10,10268,10400
2014_muni_t1,SAINTON,Michel,Michel,SAINTON,LDVD,LDVD,28.56071964017991,28.56071964017991,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10282,10,10282,10600
2014_muni_t1,DENORMANDIE,Christian,Christian,DENORMANDIE,LDVD,LDVD,29.6759941089838,29.6759941089838,2014_muni,t1,2014,10,Olivier,jacquinet,olivier,10,NC,jacquinet,10287,10,10287,10220
2014_muni_t1,Pascal,LANDRÉAT,LANDRÉAT,Pascal,LMDM,LMDM,31.09794135995009,31.09794135995009,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10297,10,10297,10150
2014_muni_t1,Michel,CUNIN,CUNIN,Michel,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,Christian,triche,christian,10,NC,triche,10298,10,10298,10400
2014_muni_t1,MATHIS,Jean-Claude,Jean-Claude,MATHIS,LUMP,LUMP,50.0,50.0,2014_muni,t1,2014,10,Marion,quartier,marion,10,NC,quartier,10317,10,10317,10340
2014_muni_t1,Véronique,SAUBLET SAINT- MARS,SAUBLET SAINT- MARS,Véronique,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10321,10,10321,10440
2014_muni_t2,VUILLEMIN,Eric,Eric,VUILLEMIN,LDVD,LDVD,26.141282959464778,26.141282959464778,2014_muni,t2,2014,10,Eric,vuillemin,eric,10,LDVD,vuillemin,10323,10,10323,10100
2014_muni_t1,RIGAUD,Jacques,Jacques,RIGAUD,LUMP,LUMP,50.0,50.0,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10325,10,10325,10430
2014_muni_t1,BALLAND,Alain,Alain,BALLAND,LUMP,LUMP,28.758682500560163,28.758682500560163,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10333,10,10333,10120
2014_muni_t1,Paul,GAILLARD,GAILLARD,Paul,LDVD,LDVD,27.80373831775701,27.80373831775701,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10340,10,10340,10120
2014_muni_t2,VIART,Jean-Michel,Jean-Michel,VIART,LDIV,LDIV,17.291165348917154,17.291165348917154,2014_muni,t2,2014,10,François,baroin,francois,10,LUMP,baroin,10343,10,10343,10800
2014_muni_t1,SPILMANN,Marcel,Marcel,SPILMANN,LDVG,LDVG,29.224579370885152,29.224579370885152,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10349,10,10349,10180
2014_muni_t1,POTTIER,Denis,Denis,POTTIER,LDVG,LDVG,33.80566801619433,33.80566801619433,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10352,10,10352,10150
2014_muni_t1,ROTA,Colette,Colette,ROTA,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10357,10,10357,10410
2014_muni_t1,DE LA HAMAYDE,Bernard,Bernard,DE LA HAMAYDE,LUMP,LUMP,50.0,50.0,2014_muni,t1,2014,10,Marion,quartier,marion,10,NC,quartier,10358,10,10358,10260
2014_muni_t2,Jean-Jacques,ARNAUD,ARNAUD,Jean-Jacques,LSOC,LSOC,21.752041573867857,21.752041573867857,2014_muni,t2,2014,10,François,baroin,francois,10,LUMP,baroin,10362,10,10362,10300
2014_muni_t1,DRUON,Alain,Alain,DRUON,LDIV,LDIV,50.0,50.0,2014_muni,t1,2014,10,Loïc,adam,loic,10,NC,adam,10368,10,10368,10600
2014_muni_t1,Didier,DROY,DROY,Didier,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,Christian,triche,christian,10,NC,triche,10382,10,10382,10400
2014_muni_t1,François,BAROIN,BAROIN,François,LUMP,LUMP,31.28277399056109,31.28277399056109,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10387,10,10387,10000
2014_muni_t1,ROTA,Jean-Baptiste,Jean-Baptiste,ROTA,LDVD,LDVD,28.29566854990584,28.29566854990584,2014_muni,t1,2014,10,Philippe,dallemagne,philippe,10,NC,dallemagne,10401,10,10401,10140
2014_muni_t1,PEUCHERET,Alain,Alain,PEUCHERET,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,10,François,baroin,francois,10,LUMP,baroin,10406,10,10406,10390
2014_muni_t1,Paul,BUJAR,BUJAR,Paul,LDVG,LDVG,29.96575342465753,29.96575342465753,2014_muni,t1,2014,10,Christian,triche,christian,10,NC,triche,10420,10,10420,10370
2014_muni_t1,NOEL,Gilles,Gilles,NOEL,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,10,David,lelubre,david,10,NC,lelubre,10426,10,10426,10310
2014_muni_t1,Roger,,ADIVEZE,,LDVG,,100.0,,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11005,11,11005,11290
2014_muni_t1,Régis,,BANQUET,,LDVG,,100.0,,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11009,11,11009,11170
2014_muni_t1,Bernard,Gilles,NAUDY,LAUR,LUG,LDIV,100.0,0.0,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11012,11,11012,11120
2014_muni_t1,Gérard,Jany,KERFYSER,ARNAULT,LDVD,LDVG,80.20713463751439,19.792865362485614,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11014,11,11014,11110
2014_muni_t1,Jean-Claude,,PISTRE,,LDIV,,100.0,,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11018,11,11018,11290
2014_muni_t1,Philippe,,CHEVRIER,,LDVD,,100.0,,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11022,11,11022,11700
2014_muni_t1,Pierre,Pierre,VIDAL,ARMENGAUD,LDVD,LDVD,50.6815365551425,32.83767038413878,2014_muni,t1,2014,11,André,viola,andre,11,LSOC,viola,11033,11,11033,11420
2014_muni_t1,Jacques,,BLAYA,,LUG,,100.0,,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11040,11,11040,11200
2014_muni_t1,Alain,,FABRE,,LSOC,,100.0,,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11041,11,11041,11120
2014_muni_t1,Claudie,,MÉJEAN,,LSOC,,100.0,,2014_muni,t1,2014,11,André,viola,andre,11,LSOC,viola,11049,11,11049,11150
2014_muni_t1,André,,HERNANDEZ,,LSOC,,100.0,,2014_muni,t1,2014,11,Michel,maique,michel,11,LFN,maique,11067,11,11067,11200
2014_muni_t1,Jean-Jacques,Michel,CAMEL,PLANCADE,LDVG,LDIV,66.92810457516339,33.0718954248366,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11068,11,11068,11700
2014_muni_t2,Gérard,Jean-Claude,LARRAT,PEREZ,LDVD,LSOC,40.419072267569184,39.244475413099735,2014_muni,t2,2014,11,Régis,banquet,regis,11,LDVG,banquet,11069,11,11069,11000
2014_muni_t1,Patrick,Emmanuel,MAUGARD,BRESSON,LDVG,LUMP,50.18749999999999,35.479166666666664,2014_muni,t1,2014,11,Philippe,greffier,philippe,11,LDVG,greffier,11076,11,11076,11400
2014_muni_t1,Denis,Raymond,ADIVEZE,FENES,LSOC,LDIV,76.6025641025641,23.397435897435898,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11081,11,11081,11160
2014_muni_t1,Jean-Luc,Henri,SARRAIL,PONCET,LDVD,LDVG,61.226611226611226,38.773388773388774,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11088,11,11088,11570
2014_muni_t1,Jean-Jacques,Evelyne,AULOMBARD,GARROS,LDIV,LDIV,57.996146435452786,42.00385356454721,2014_muni,t1,2014,11,Francis,savy,francis,11,NC,savy,11091,11,11091,11230
2014_muni_t1,Jean-François,,JUSTE,,LDVG,,100.0,,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11099,11,11099,11600
2014_muni_t1,Jacques,HORTALA,HORTALA,Jacques,LDIV,LDIV,50.0,50.0,2014_muni,t1,2014,11,Pierre,durand,pierre,11,LUG,durand,11103,11,11103,11190
2014_muni_t1,ROCHER,Edouard,Edouard,ROCHER,LDVG,LDVG,29.24187725631769,29.24187725631769,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11106,11,11106,11110
2014_muni_t2,POCIELLO,Jacques,Jacques,POCIELLO,LDVD,LDVD,27.703287197231834,27.703287197231834,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11116,11,11116,11590
2014_muni_t1,REVERTE,Georges,Georges,REVERTE,LDIV,LDIV,28.98686679174484,28.98686679174484,2014_muni,t1,2014,11,Francis,savy,francis,11,NC,savy,11129,11,11129,11260
2014_muni_t1,VAREILLES,Fabrice,Fabrice,VAREILLES,LSOC,LSOC,28.816568047337277,28.816568047337277,2014_muni,t1,2014,11,Michel,maique,michel,11,LFN,maique,11132,11,11132,11200
2014_muni_t1,Gérard,BARTHEZ,BARTHEZ,Gérard,LSOC,LSOC,31.995133819951338,31.995133819951338,2014_muni,t1,2014,11,Michel,maique,michel,11,LFN,maique,11140,11,11140,11200
2014_muni_t1,Alexis,ARMANGAU,ARMANGAU,Alexis,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,Michel,maffre,michel,66,LSOC,maffre,11144,66,11144,11510
2014_muni_t1,SIE,Guy,Guy,SIE,LDIV,LDIV,28.463073852295413,28.463073852295413,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11145,11,11145,11560
2014_muni_t1,Georges,COMBES,COMBES,Georges,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11164,11,11164,11120
2014_muni_t1,Didier,CODORNIOU,CODORNIOU,Didier,LUG,LUG,38.2819515115235,38.2819515115235,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11170,11,11170,11430
2014_muni_t1,Nathalie,NACCACHE,NACCACHE,Nathalie,LDIV,LDIV,35.97662771285476,35.97662771285476,2014_muni,t1,2014,11,Philippe,greffier,philippe,11,LDVG,greffier,11178,11,11178,11320
2014_muni_t1,Jean Paul,FAURAN,FAURAN,Jean Paul,LDIV,LDIV,31.313131313131315,31.313131313131315,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11188,11,11188,11480
2014_muni_t1,Pierre-Henri,ILHES,ILHES,Pierre-Henri,LSOC,LSOC,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11190,11,11190,11700
2014_muni_t1,LOUBAT,Jean,Jean,LOUBAT,LSOC,LSOC,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11198,11,11198,11800
2014_muni_t1,René,MILHAU,MILHAU,René,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11199,11,11199,11290
2014_muni_t2,PY,Michel,Michel,PY,LUMP,LUMP,27.275467148884868,27.275467148884868,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11202,11,11202,11370
2014_muni_t2,Michel,MAIQUE,MAIQUE,Michel,LUG,LUG,28.126289723483282,28.126289723483282,2014_muni,t2,2014,11,Michel,maique,michel,11,LFN,maique,11203,11,11203,11200
2014_muni_t1,Jean-Paul,DUPRÉ,DUPRÉ,Jean-Paul,LUG,LUG,25.94142259414226,25.94142259414226,2014_muni,t1,2014,11,Pierre,durand,pierre,11,LUG,durand,11206,11,11206,11300
2014_muni_t1,MESSEGUER,Gilles,Gilles,MESSEGUER,LDVD,LDVD,34.69230769230769,34.69230769230769,2014_muni,t1,2014,11,Michel,maique,michel,11,LFN,maique,11210,11,11210,11200
2014_muni_t1,LAFFON,Aimé,Aimé,LAFFON,LUG,LUG,50.0,50.0,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11217,11,11217,11120
2014_muni_t1,REBELLE,Christian,Christian,REBELLE,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,André,viola,andre,11,LSOC,viola,11254,11,11254,11290
2014_muni_t2,MELLET,Eric,Eric,MELLET,LSOC,LSOC,26.32530120481928,26.32530120481928,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11255,11,11255,11100
2014_muni_t1,Claude,CODORNIOU,CODORNIOU,Claude,LSOC,LSOC,25.67067530064755,25.67067530064755,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11258,11,11258,11120
2014_muni_t2,MOULY,Didier,Didier,MOULY,LDVD,LDVD,22.598102720548287,22.598102720548287,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11262,11,11262,11100
2014_muni_t1,VERGNES,Magali,Magali,VERGNES,LSOC,LSOC,50.0,50.0,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11264,11,11264,11200
2014_muni_t1,MARTIN,Henri,Henri,MARTIN,LDVD,LDVD,35.65065224307986,35.65065224307986,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11266,11,11266,11210
2014_muni_t1,Gilles,CASTY,CASTY,Gilles,LUG,LUG,26.53061224489796,26.53061224489796,2014_muni,t1,2014,11,Michel,maique,michel,11,LFN,maique,11267,11,11267,11200
2014_muni_t2,Gérard,CRIBAILLET,CRIBAILLET,Gérard,LDVG,LDVG,25.95258255715495,25.95258255715495,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11269,11,11269,11590
2014_muni_t2,RAMONEDA,Paul,Paul,RAMONEDA,LDVG,LDVG,33.263772954924875,33.263772954924875,2014_muni,t2,2014,11,Régis,banquet,regis,11,LDVG,banquet,11272,11,11272,11570
2014_muni_t1,Jacques,DIMON,DIMON,Jacques,LDIV,LDIV,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11279,11,11279,11610
2014_muni_t1,VALLIERE,Pascal,Pascal,VALLIERE,LSOC,LSOC,33.360258481421646,33.360258481421646,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11280,11,11280,11700
2014_muni_t1,Serge,CAZENAVE,CAZENAVE,Serge,LDIV,LDIV,50.0,50.0,2014_muni,t1,2014,11,André,viola,andre,11,LSOC,viola,11281,11,11281,11150
2014_muni_t2,GOUIRY,Catherine,Catherine,GOUIRY,LDIV,LDIV,27.02020202020202,27.02020202020202,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11285,11,11285,11440
2014_muni_t1,GILS,Denise,Denise,GILS,LSOC,LSOC,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11286,11,11286,11160
2014_muni_t1,Philippe,FAU,FAU,Philippe,LDIV,LDIV,29.620853080568722,29.620853080568722,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11288,11,11288,11170
2014_muni_t1,Roger,BRUNEL,BRUNEL,Roger,LSOC,LSOC,25.85499316005472,25.85499316005472,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11295,11,11295,11490
2014_muni_t1,Marc,DORMIÈRES,DORMIÈRES,Marc,LDIV,LDIV,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11301,11,11301,11700
2014_muni_t2,Pierre,CASTEL,CASTEL,Pierre,LDIV,LDIV,23.84155455904335,23.84155455904335,2014_muni,t2,2014,11,Francis,savy,francis,11,NC,savy,11304,11,11304,11500
2014_muni_t1,Pierre,DESTREM,DESTREM,Pierre,LUMP,LUMP,31.645569620253166,31.645569620253166,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11315,11,11315,11160
2014_muni_t1,Jean-Michel,FOLCH,FOLCH,Jean-Michel,LSOC,LSOC,30.472636815920396,30.472636815920396,2014_muni,t1,2014,11,Michel,maique,michel,11,LFN,maique,11332,11,11332,11200
2014_muni_t1,HERAS,Guillaume,Guillaume,HERAS,LDVG,LDVG,39.716684155299056,39.716684155299056,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11353,11,11353,11120
2014_muni_t1,Guy,BONDOUY,BONDOUY,Guy,LDVG,LDVG,30.725806451612904,30.725806451612904,2014_muni,t1,2014,11,Philippe,greffier,philippe,11,LDVG,greffier,11356,11,11356,11400
2014_muni_t1,Yves,HÉLAINE,HÉLAINE,Yves,LDVD,LDVD,25.757575757575758,25.757575757575758,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11360,11,11360,11120
2014_muni_t1,Yves,BASTIE,BASTIE,Yves,LDVG,LDVG,28.17385866166354,28.17385866166354,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11369,11,11369,11590
2014_muni_t2,RIVEL,Jean Luc,Jean Luc,RIVEL,LDIV,LDIV,24.212936462507155,24.212936462507155,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11370,11,11370,11110
2014_muni_t2,Michel,JAMMES,JAMMES,Michel,LDVD,LDVD,26.034101673508054,26.034101673508054,2014_muni,t2,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11379,11,11379,11130
2014_muni_t2,MENASSI,Eric,Eric,MENASSI,LUG,LUG,19.62997804954531,19.62997804954531,2014_muni,t2,2014,11,Régis,banquet,regis,11,LDVG,banquet,11397,11,11397,11800
2014_muni_t1,Jacques,DANJOU,DANJOU,Jacques,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,André,viola,andre,11,LSOC,viola,11418,11,11418,11150
2014_muni_t1,PROUST,Michel,Michel,PROUST,LSOC,LSOC,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11425,11,11425,11600
2014_muni_t1,MARTY,Alain,Alain,MARTY,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11426,11,11426,11600
2014_muni_t1,RAYNAUD,Christian,Christian,RAYNAUD,LSOC,LSOC,31.491312741312743,31.491312741312743,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11429,11,11429,11620
2014_muni_t1,STUDER,Bernadette,Bernadette,STUDER,LDIV,LDIV,25.48872180451128,25.48872180451128,2014_muni,t1,2014,11,Philippe,greffier,philippe,11,LDVG,greffier,11430,11,11430,11400
2014_muni_t1,GINIES,Alain,Alain,GINIES,LDVG,LDVG,36.73300165837479,36.73300165837479,2014_muni,t1,2014,11,Régis,banquet,regis,11,LDVG,banquet,11433,11,11433,11160
2014_muni_t1,ROUQUET,Alain,Alain,ROUQUET,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,André,viola,andre,11,LSOC,viola,11434,11,11434,11150
2014_muni_t1,Didier,ALDEBERT,ALDEBERT,Didier,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,11,Jacques,bascou,jacques,11,LUG,bascou,11441,11,11441,11110
2014_muni_t1,Laurent,,DE VEDELLY,,LDIV,,100.0,,2014_muni,t1,2014,12,Yves,regourd,yves,12,NC,regourd,12001,12,12001,12630
2014_muni_t2,André,Francis,MARTINEZ,MAZARS,LUG,LSOC,49.053030303030305,38.54166666666667,2014_muni,t2,2014,12,André,martinez,andre,12,LUG,martinez,12013,12,12013,12110
2014_muni_t1,Jacques,,MAISONABE,,LDIV,,100.0,,2014_muni,t1,2014,12,Jean-Paul,peyrac,jean paul,12,NC,peyrac,12026,12,12026,12310
2014_muni_t1,Jean-Luc,Jean-Louis,CALMELLY,MONTARNAL,LDVD,LDVG,72.63492063492063,27.365079365079364,2014_muni,t1,2014,12,Jean-Michel,lalle,jean michel,12,LDVD,lalle,12033,12,12033,12340
2014_muni_t1,Christian,,VERGNES,,LDVG,,100.0,,2014_muni,t1,2014,12,Jean-Pierre,mazars,jean pierre,12,NC,mazars,12043,12,12043,12450
2014_muni_t1,Stéphane,,BERARD,,LUG,,100.0,,2014_muni,t1,2014,12,Vincent,labarthe,vincent,46,NC,labarthe,12052,46,12052,12700
2014_muni_t2,Jacques,Marie-José,BARBEZANGE,MARTY,LDVD,LDVG,52.72727272727272,47.27272727272727,2014_muni,t2,2014,12,Jean-Pierre,mazars,jean pierre,12,NC,mazars,12056,12,12056,12160
2014_muni_t1,Bruno,Nicolas,FERRAND,MURET,LDVD,LDVD,62.63910969793323,37.36089030206677,2014_muni,t1,2014,12,Christophe,laborie,christophe,12,NC,laborie,12063,12,12063,12230
2014_muni_t1,Jean-Marie,,LACOMBE,,LDVD,,100.0,,2014_muni,t1,2014,12,Jean-Marie,lacombe,jean marie,12,LDVD,lacombe,12066,12,12066,12330
2014_muni_t1,Michel,Jean,RAFFI,ECHEVERRIA,LDVG,LFG,72.71589486858574,27.284105131414265,2014_muni,t1,2014,12,André,martinez,andre,12,LUG,martinez,12083,12,12083,12110
2014_muni_t1,Thierry,,TERRAL,,LDVG,,100.0,,2014_muni,t1,2014,12,Gérard,pretre,gerard,12,LDVD,pretre,12084,12,12084,12100
2014_muni_t2,François,Jean-Pierre,MARTY,VAUR,LDIV,LUG,60.922063666300765,39.077936333699235,2014_muni,t2,2014,12,André,martinez,andre,12,LUG,martinez,12089,12,12089,12300
2014_muni_t1,Patrick,,GAYRARD,,LDVD,,100.0,,2014_muni,t1,2014,12,Christian,teyssedre,christian,12,LUG,teyssedre,12090,12,12090,12510
2014_muni_t1,Bernard,Pierre,BOURSINHAC,LAURENS,LDIV,LDVD,60.55555555555555,29.72222222222222,2014_muni,t1,2014,12,Jean-Michel,lalle,jean michel,12,LDVD,lalle,12094,12,12094,12140
2014_muni_t1,Eric,David,PICARD,DELPÉRIÉ,LDVD,LDVD,61.75900813638124,27.586206896551722,2014_muni,t1,2014,12,Jean-Michel,lalle,jean michel,12,LDVD,lalle,12096,12,12096,12500
2014_muni_t1,LADRECH,Jean-Pierre,Jean-Pierre,LADRECH,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,12,André,martinez,andre,12,LUG,martinez,12100,12,12100,12300
2014_muni_t1,TIEULIE,Pierre,Pierre,TIEULIE,LDVG,LDVG,50.0,50.0,2014_muni,t1,2014,12,André,martinez,andre,12,LUG,martinez,12101,12,12101,12300
2014_muni_t1,Hervé,COSTES,COSTES,Hervé,LUDI,LUDI,50.0,50.0,2014_muni,t1,2014,12,Yves,regourd,yves,12,NC,regourd,12102,12,12102,12450
2014_muni_t1,René,AUTHESSERRE,AUTHESSERRE,René,LDVD,LDVD,31.21794871794872,31.21794871794872,2014_muni,t1,2014,12,Serge,roques,serge,12,LUMP,roques,12105,12,12105,12270
2014_muni_t1,Vincent,ALAZARD,ALAZARD,Vincent,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,12,Annie,cazard,annie,12,NC,cazard,12119,12,12119,12210
2014_muni_t1,SALLES,Claude,Claude,SALLES,LDVD,LDVD,50.0,50.0,2014_muni,t1,2014,12,Jean-Paul,peyrac,jean paul,12,NC,peyrac,12120,12,12120,12310
